City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
528,Gambela,ET,2021-02-15 02:58:36,8.25,34.5833,77.79,23,55,3.18,broken clouds
529,Cutlerville,US,2021-02-15 02:58:36,42.8409,-85.6636,10.99,79,90,10.36,light snow
530,Rabo De Peixe,PT,2021-02-15 02:58:36,37.8,-25.5833,60.8,77,40,28.77,scattered clouds
531,Bud,US,2021-02-15 02:58:36,39.447,-86.1758,12.99,83,100,12.1,overcast clouds
532,Maningrida,AU,2021-02-15 02:58:37,-12.0667,134.2667,85.86,70,81,7.81,broken clouds
533,Novoseleznevo,RU,2021-02-15 02:58:37,55.6821,69.2056,11.01,93,20,11.59,few clouds
534,Vesyegonsk,RU,2021-02-15 02:58:37,58.664,37.2604,-11.88,89,6,5.91,clear sky
535,Uni,RU,2021-02-15 02:58:37,57.7535,51.4923,-0.44,93,96,8.61,overcast clouds
536,Kenai,US,2021-02-15 02:58:37,60.5544,-151.2583,24.01,53,1,12.66,clear sky
537,Wangou,CN,2021-02-15 02:58:38,42.0623,126.9127,7.36,91,100,8.39,overcast clouds
538,Karaton,ID,2021-02-15 02:58:38,-6.3424,106.1045,81.0,83,75,2.3,broken clouds
539,Gorontalo,ID,2021-02-15 02:54:40,0.5412,123.0595,86.88,64,98,6.06,moderate rain
540,San Andres,CO,2021-02-15 02:57:14,12.5847,-81.7006,78.8,83,40,2.3,scattered clouds
541,Filadelfia,US,2021-02-15 02:57:01,39.9523,-75.1638,36.0,75,90,4.61,overcast clouds
542,Mount Isa,AU,2021-02-15 02:58:39,-20.7333,139.5,89.6,51,90,8.05,overcast clouds
543,Ylivieska,FI,2021-02-15 02:58:39,64.0833,24.55,10.99,91,6,5.95,clear sky
544,Dolores,AR,2021-02-15 02:58:39,-36.3132,-57.6792,66.09,93,99,6.33,moderate rain
545,Anastasiyevskaya,RU,2021-02-15 02:58:39,45.2158,37.8926,23.0,63,100,15.66,light snow
546,Thunder Bay,CA,2021-02-15 02:58:39,48.4001,-89.3168,-13.0,64,1,4.61,clear sky
547,Lagoa,PT,2021-02-15 02:58:39,39.05,-27.9833,53.15,66,100,35.32,overcast clouds
548,Dudinka,RU,2021-02-15 02:58:40,69.4058,86.1778,-32.94,82,0,4.59,clear sky
549,Broome,US,2021-02-15 02:58:40,42.2506,-75.833,19.4,73,1,4.61,clear sky
550,Basoko,CD,2021-02-15 02:58:40,1.2391,23.616,75.42,73,100,1.57,overcast clouds
551,Qianguo,CN,2021-02-15 02:58:40,45.1171,124.8568,2.12,90,19,8.28,few clouds
552,Churapcha,RU,2021-02-15 02:58:40,62.0025,132.4325,-13.11,86,100,4.41,overcast clouds
553,Kotido,UG,2021-02-15 02:58:41,2.9806,34.1331,69.06,56,74,6.11,broken clouds
554,Tipitapa,NI,2021-02-15 02:58:41,12.1973,-86.0971,80.6,61,20,6.91,few clouds
555,Tilichiki,RU,2021-02-15 02:58:41,60.4667,166.1,1.27,93,100,10.0,overcast clouds
556,Simao,CN,2021-02-15 02:58:41,22.7886,100.9748,68.9,49,0,3.13,clear sky
557,Lastoursville,GA,2021-02-15 02:58:41,-0.8143,12.7287,73.13,93,100,2.21,overcast clouds
558,Pascagoula,US,2021-02-15 02:58:42,30.3658,-88.5561,44.6,81,90,10.36,overcast clouds
559,Bereda,ES,2021-02-15 02:58:42,43.2686,-7.5406,60.01,55,0,13.8,clear sky
560,Salalah,OM,2021-02-15 02:55:33,17.0151,54.0924,66.2,48,0,4.61,clear sky
561,Gizo,SB,2021-02-15 02:58:42,-8.103,156.8419,85.01,70,98,7.47,light rain
562,Nelson Bay,AU,2021-02-15 02:58:42,-32.7167,152.15,71.6,64,90,25.32,overcast clouds
563,Zaozerne,UA,2021-02-15 02:58:42,45.1582,33.2787,23.0,53,64,5.01,broken clouds
564,Homer,US,2021-02-15 02:58:43,59.6425,-151.5483,37.4,60,90,4.61,overcast clouds
565,Pangnirtung,CA,2021-02-15 02:58:43,66.1451,-65.7125,-17.9,78,92,3.83,overcast clouds
566,Mandalay,MM,2021-02-15 02:58:43,21.9747,96.0836,71.6,43,0,3.44,clear sky
567,Salinas,US,2021-02-15 02:55:12,36.6777,-121.6555,55.4,58,90,6.91,overcast clouds
568,Mackay,AU,2021-02-15 02:58:43,-21.15,149.2,87.8,58,75,10.36,broken clouds
569,Saint-Junien,FR,2021-02-15 02:58:44,45.8833,0.9,39.0,75,0,11.5,clear sky
570,Creston,US,2021-02-15 02:58:44,41.0586,-94.3614,-9.4,70,90,11.5,light snow
571,Bata,GQ,2021-02-15 02:58:44,1.8639,9.7658,78.91,86,100,6.08,light rain
572,Beinamar,TD,2021-02-15 02:58:44,8.6698,15.3813,70.54,22,0,3.18,clear sky
573,Andenes,NO,2021-02-15 02:58:44,69.3143,16.1194,35.6,87,90,12.66,overcast clouds
574,Belmonte,BR,2021-02-15 02:58:44,-15.8631,-38.8828,75.2,78,20,3.44,few clouds
575,Durban,ZA,2021-02-15 02:55:14,-29.8579,31.0292,78.01,94,0,2.3,light rain
576,Siuna,NI,2021-02-15 02:58:45,13.7332,-84.7773,70.75,89,0,2.71,clear sky
577,Ibra,OM,2021-02-15 02:58:45,22.6906,58.5334,58.33,81,0,2.42,clear sky
578,Slave Lake,CA,2021-02-15 02:58:45,55.2834,-114.769,-4.0,65,90,21.85,overcast clouds
579,Lufkin,US,2021-02-15 02:58:45,31.3382,-94.7291,26.6,93,90,11.5,mist
580,Antalaha,MG,2021-02-15 02:58:45,-14.9003,50.2788,74.44,88,81,2.46,broken clouds
581,Narsaq,GL,2021-02-15 02:58:46,60.9167,-46.05,30.2,74,75,4.61,broken clouds
582,Mogadishu,SO,2021-02-15 02:58:46,2.0371,45.3438,75.96,83,57,16.11,broken clouds
583,Punta Cardon,VE,2021-02-15 02:58:46,11.6581,-70.215,77.34,80,19,24.92,few clouds
584,Vostok,RU,2021-02-15 02:58:46,46.4856,135.8833,12.92,96,100,5.46,light snow
585,Omsukchan,RU,2021-02-15 02:58:46,62.5333,155.8,-20.72,83,2,4.14,clear sky
586,Chicama,PE,2021-02-15 02:58:47,-7.8447,-79.1469,74.35,68,26,5.91,scattered clouds
587,Horsham,GB,2021-02-15 02:58:48,51.064,-0.3272,46.99,93,75,4.61,broken clouds
588,Pontiac,US,2021-02-15 02:58:12,42.6389,-83.2911,15.8,67,90,6.91,overcast clouds
589,Petropavlovsk-Kamchatskiy,RU,2021-02-15 02:58:48,53.0452,158.6483,21.2,58,75,13.42,broken clouds
590,Benguela,AO,2021-02-15 02:58:48,-12.5763,13.4055,72.07,78,80,2.73,broken clouds
591,Cervo,ES,2021-02-15 02:58:48,43.6702,-7.4101,55.8,67,100,5.03,overcast clouds
592,Gornopravdinsk,RU,2021-02-15 02:58:49,60.05,69.9,3.29,93,100,9.4,overcast clouds
593,Dingle,PH,2021-02-15 02:58:49,10.9995,122.6711,78.85,85,99,8.52,light rain
594,Fuyu,CN,2021-02-15 02:58:49,45.1833,124.8167,2.05,90,13,8.19,few clouds
595,Alofi,NU,2021-02-15 02:58:49,-19.0595,-169.9187,86.0,70,75,12.66,broken clouds
596,Saqqez,IR,2021-02-15 02:58:49,36.2499,46.2735,35.85,72,0,3.29,clear sky
597,Bagrami,AF,2021-02-15 02:58:50,34.4938,69.2743,37.4,38,0,8.05,clear sky
598,Amga,RU,2021-02-15 02:58:50,60.8953,131.9608,-9.29,87,100,3.33,overcast clouds
599,Laguna,US,2021-02-15 02:58:50,38.421,-121.4238,51.01,81,100,1.01,overcast clouds
600,Moroni,KM,2021-02-15 02:58:50,-11.7022,43.2551,80.94,74,66,12.12,broken clouds
601,Talcahuano,CL,2021-02-15 02:55:15,-36.7167,-73.1167,60.8,67,0,13.8,clear sky
602,Bontang,ID,2021-02-15 02:58:50,0.1333,117.5,83.75,66,99,5.01,overcast clouds
603,Torbay,CA,2021-02-15 02:58:50,47.6666,-52.7314,23.0,86,90,11.5,overcast clouds
604,Aberdeen,GB,2021-02-15 02:57:15,57.1437,-2.0981,39.2,100,29,8.05,scattered clouds
605,Labuan,MY,2021-02-15 02:58:51,5.2767,115.2417,75.2,94,40,4.61,scattered clouds
606,Namibe,AO,2021-02-15 02:58:51,-15.1961,12.1522,71.73,85,42,9.4,scattered clouds
607,Harwich,GB,2021-02-15 02:58:51,51.9419,1.2844,39.0,83,100,8.01,overcast clouds
608,Brownwood,US,2021-02-15 02:58:51,31.7093,-98.9912,6.8,78,90,18.41,overcast clouds
609,Kismayo,SO,2021-02-15 02:58:51,-0.3582,42.5454,75.38,86,8,13.6,clear sky
610,Teahupoo,PF,2021-02-15 02:58:52,-17.8333,-149.2667,84.2,70,40,12.66,moderate rain
611,Pyay,MM,2021-02-15 02:58:52,18.8167,95.2167,76.91,39,0,2.75,clear sky
612,Mbandaka,CD,2021-02-15 02:58:52,0.0487,18.2603,73.89,88,91,2.75,light rain
613,Manzanillo,CU,2021-02-15 02:58:52,20.3433,-77.1167,74.62,74,0,2.75,clear sky
614,Susaki,JP,2021-02-15 02:58:52,33.3667,133.2833,66.2,59,40,16.11,scattered clouds
615,Basco,PH,2021-02-15 02:58:53,20.4487,121.9702,72.95,64,0,8.32,clear sky
616,Ovalle,CL,2021-02-15 02:58:53,-30.5983,-71.2003,59.2,76,0,1.74,clear sky
617,Henties Bay,NA,2021-02-15 02:58:53,-22.116,14.2845,63.27,86,15,5.32,few clouds
618,Turukhansk,RU,2021-02-15 02:58:53,65.8167,87.9833,-27.49,78,30,12.33,scattered clouds
619,San Carlos,VE,2021-02-15 02:58:53,9.6612,-68.5827,75.72,74,31,4.34,scattered clouds
620,Comodoro Rivadavia,AR,2021-02-15 02:56:57,-45.8667,-67.5,57.2,62,20,9.22,few clouds
621,Puerto Suarez,BO,2021-02-15 02:58:54,-18.95,-57.8,76.21,85,43,0.96,scattered clouds
622,Jalu,LY,2021-02-15 02:58:54,29.0331,21.5482,53.04,85,0,8.7,clear sky
623,Fomboni,KM,2021-02-15 02:58:54,-12.28,43.7425,83.14,81,46,20.85,scattered clouds
624,Mhlume,SZ,2021-02-15 02:58:54,-26.0333,31.85,72.0,97,97,4.85,overcast clouds
625,Bani Walid,LY,2021-02-15 02:58:54,31.7566,13.9942,48.49,79,58,20.42,broken clouds
626,Kotka,FI,2021-02-15 02:58:55,60.4664,26.9458,10.4,85,90,5.75,light snow
627,Saint George,US,2021-02-15 02:58:55,37.1041,-113.5841,45.0,36,1,9.22,clear sky
628,Nuevo Ideal,MX,2021-02-15 02:58:55,24.8875,-105.0728,45.84,53,48,8.84,scattered clouds
629,Port Augusta,AU,2021-02-15 02:57:56,-32.5,137.7667,90.0,47,0,9.22,clear sky
630,Ilam,NP,2021-02-15 02:58:56,26.9167,87.9167,63.0,49,0,2.66,clear sky
631,Wainwright,CA,2021-02-15 02:58:22,52.839,-110.8572,-11.2,70,96,9.22,overcast clouds
632,Nogales,MX,2021-02-15 02:58:56,31.3086,-110.9422,51.01,23,1,5.75,clear sky
633,Vicuna,CL,2021-02-15 02:58:56,-30.0319,-70.7081,60.8,88,40,8.05,scattered clouds
634,Rafai,CF,2021-02-15 02:58:56,4.95,23.9167,69.73,38,92,1.86,overcast clouds
635,Garissa,KE,2021-02-15 02:54:10,-0.4536,39.6401,73.92,80,86,6.11,overcast clouds
636,Korla,CN,2021-02-15 02:58:56,41.7597,86.1469,39.51,63,10,2.28,clear sky
637,Bolobo,CD,2021-02-15 02:58:57,-2.1667,16.2333,73.35,89,100,1.34,overcast clouds
638,Panama City,PA,2021-02-15 02:58:57,8.9936,-79.5197,80.6,74,75,5.75,broken clouds
639,Puerto Del Rosario,ES,2021-02-15 02:58:57,28.5004,-13.8627,64.4,82,90,8.05,overcast clouds
640,Antofagasta,CL,2021-02-15 02:58:57,-23.65,-70.4,68.0,68,0,3.44,clear sky
641,Kresttsy,RU,2021-02-15 02:58:57,58.2452,32.5165,-8.25,91,51,4.47,broken clouds
642,Emerald,AU,2021-02-15 02:58:58,-23.5333,148.1667,87.8,51,40,10.36,scattered clouds
643,Zemio,CF,2021-02-15 02:58:58,5.0314,25.1361,66.4,38,71,0.63,broken clouds
644,Dunyapur,PK,2021-02-15 02:58:58,29.7995,71.7196,53.6,87,0,0.29,mist
645,Jiexiu,CN,2021-02-15 02:58:58,37.0244,111.9125,36.61,48,0,11.63,clear sky
646,San Rafael,AR,2021-02-15 02:58:59,-34.6177,-68.3301,71.83,40,93,12.44,overcast clouds
647,Puerto Leguizamo,CO,2021-02-15 02:58:59,-0.1934,-74.7819,77.13,82,44,2.93,scattered clouds
648,Balkhash,KZ,2021-02-15 02:58:59,46.844,74.9804,8.6,85,0,15.66,clear sky
649,Ouesso,CG,2021-02-15 02:58:59,1.6136,16.0517,73.44,83,100,1.52,light rain
650,Pahrump,US,2021-02-15 02:55:35,36.2083,-115.9839,53.01,24,88,1.99,overcast clouds
651,Concepcion Del Uruguay,AR,2021-02-15 02:59:00,-32.4825,-58.2372,73.99,79,5,3.56,clear sky
652,Ikom,NG,2021-02-15 02:54:09,5.9667,8.7063,74.26,95,2,1.1,clear sky
653,Tshikapa,CD,2021-02-15 02:59:00,-6.4167,20.8,71.28,91,100,1.99,overcast clouds
654,Campo Largo,BR,2021-02-15 02:59:00,-25.4586,-49.5283,64.99,99,1,1.01,clear sky
655,Beidao,CN,2021-02-15 02:59:00,34.5686,105.8933,41.68,57,100,3.96,overcast clouds
656,Nizhnevartovsk,RU,2021-02-15 02:59:00,60.9344,76.5531,10.4,85,90,13.42,snow
657,Ugoofaaru,MV,2021-02-15 02:59:01,5.6667,73.0,80.82,64,91,6.04,overcast clouds
658,Biak,ID,2021-02-15 02:59:01,-0.9131,122.8766,84.52,67,94,0.81,overcast clouds
659,Vallenar,CL,2021-02-15 02:54:41,-28.5708,-70.7581,61.45,70,0,1.81,clear sky
660,Mundra,IN,2021-02-15 02:59:01,22.85,69.7333,66.38,82,0,5.5,clear sky
661,Port Keats,AU,2021-02-15 02:59:01,-14.25,129.55,91.11,61,99,3.29,overcast clouds
662,Mehran,IR,2021-02-15 02:59:01,33.1222,46.1646,41.0,56,0,2.3,clear sky
663,Abalak,RU,2021-02-15 02:59:02,58.1286,68.5944,6.46,96,46,5.46,scattered clouds
664,Sandnessjoen,NO,2021-02-15 02:59:02,66.0217,12.6316,33.8,51,0,16.11,clear sky
665,Wajima,JP,2021-02-15 02:59:02,37.4,136.9,46.4,100,90,5.75,moderate rain
666,Leh,IN,2021-02-15 02:59:02,34.1667,77.5833,9.05,74,52,1.83,broken clouds
667,Roma,US,2021-02-15 02:59:03,43.2128,-75.4557,23.0,74,90,2.53,overcast clouds
668,Havre-Saint-Pierre,CA,2021-02-15 02:59:03,50.2334,-63.5986,10.4,85,75,3.44,broken clouds
669,Sagua La Grande,CU,2021-02-15 02:59:03,22.8067,-80.0756,75.2,78,4,3.44,light rain
670,Northam,GB,2021-02-15 02:59:03,51.0333,-4.2167,48.0,95,100,4.0,overcast clouds
671,Marsa Matruh,EG,2021-02-15 02:54:09,31.3525,27.2453,50.0,76,0,4.61,clear sky
672,Massaguet,TD,2021-02-15 02:59:04,12.4755,15.4365,68.0,40,0,3.44,clear sky
673,Harlingen,US,2021-02-15 02:59:04,26.1906,-97.6961,32.0,93,90,26.46,overcast clouds
674,Luganville,VU,2021-02-15 02:59:04,-15.5333,167.1667,85.01,73,48,4.74,moderate rain
675,Gweta,BW,2021-02-15 02:59:04,-20.1833,25.2333,73.72,79,100,4.99,overcast clouds
676,Marabba,SD,2021-02-15 02:59:04,12.35,32.1833,73.04,22,0,11.34,clear sky
677,Road Town,VG,2021-02-15 02:58:42,18.4167,-64.6167,78.01,85,11,5.01,few clouds
678,Khandyga,RU,2021-02-15 02:59:05,62.6667,135.6,-9.08,88,98,2.46,overcast clouds
679,Elliot,ZA,2021-02-15 02:59:05,-31.3333,27.85,61.16,95,97,4.27,light rain
680,Chateaubelair,VC,2021-02-15 02:59:05,13.2833,-61.25,78.8,78,20,19.57,few clouds
681,Mari-Turek,RU,2021-02-15 02:59:05,56.7895,49.6235,-5.37,91,93,7.56,overcast clouds
682,Yako,BF,2021-02-15 02:59:05,12.9667,-2.2667,76.6,17,0,9.01,clear sky
